,index,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_UE,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,VR_DESPESA_CONTRATADA,VR_RECEITA
1533,25875,LUIZA SOUZA COSTA,LUIZA DO CALDEIRÃO,GAVIÃO,DEM,SUPLENTE,6,0.0,0.0
1534,25878,TAIARA PINTO SENA,TAIARA SENA,NOVA VIÇOSA,PSL,NÃO ELEITO,1,0.0,0.0
1535,25910,ANA KARINA BOF DA SILVA,ANA KARINA,PRADO,PP,SUPLENTE,6,0.0,0.0
1536,25913,LUCIENE MATOS FARIAS,LUCINHA DO GUARANI,PRADO,PP,SUPLENTE,7,0.0,128.0
1537,25935,RODRIGO LUIZ MENDES DOS SANTOS,RODRIGO MENDES,ITABUNA,PT,SUPLENTE,2,0.0,0.0
1538,25955,FELIPE LEONARDO CORREIA LUZ,FELIPE,POÇÕES,PSD,SUPLENTE,0,0.0,1000.0
1539,25963,JOYCE CARDOSO NASCIMENTO,JOYCE DE LUCIENE,CAMAMU,PSC,SUPLENTE,7,0.0,0.0
1540,25967,SIDCLÉIA SANTOS DA CONCEIÇÃO,SIDCLÉIA,CAMAMU,PSC,SUPLENTE,2,0.0,0.0
1541,25988,MANOELA DOS SANTOS,AMIGA MANU,CIPÓ,PODE,NÃO ELEITO,0,0.0,0.0
1542,25989,BRUNO DO NASCIMENTO MOREIRA,BRUNO MDK,MUCURI,PV,NÃO ELEITO,0,0.0,0.0
1543,25990,GRAZIELLA   DINIZ   SANTOS,GAL DINIZ,MUCURI,PV,NÃO ELEITO,3,0.0,750.0
1544,25991,JOSE ROBERTO RAMOS FERREIRA,BETAO,MUCURI,PV,NÃO ELEITO,7,0.0,0.0
1545,25992,DENILSA DA SILVA SANTOS,LIA DO SALÃO,MUCURI,PV,NÃO ELEITO,1,0.0,750.0
1546,25997,LUZINEIDE BATISTA MESSIAS,MÃE LULU,JUSSARI,PSD,SUPLENTE,3,0.0,183.26
1547,26025,MARIA DA CONCEIÇÃO COSTA OLIVEIRA,MARIA CONCEIÇAO,MIGUEL CALMON,PP,SUPLENTE,0,0.0,0.0
1548,26033,FERNANDA FIGUEREDO LEAL,FERNANDA,MIGUEL CALMON,PP,SUPLENTE,3,0.0,700.0
1549,26041,APARECIDA MARIA OLIVEIRA DOS SANTOS,PÊPÊ DO MOINHO DE PEDRA,MUCURI,PTB,NÃO ELEITO,6,0.0,0.0
1550,26112,RONILDA DO CARMO OLIVEIRA,RONILDA,ITAJUÍPE,PDT,NÃO ELEITO,2,0.0,0.0
1551,26166,GERALDO LOPES SOUZA,GERALDO DA SAÚDE,SÃO MIGUEL DAS MATAS,PDT,SUPLENTE,0,0.0,0.0
1552,26172,DAMIANA CARDOSO LINO,DAMIANA DO ACARAJÉ,SÃO MIGUEL DAS MATAS,PDT,SUPLENTE,1,0.0,0.0
1553,26173,ANA PAULA CARVALHO SILVA BOMFIM,PAULA DE FEI,SÃO MIGUEL DAS MATAS,PDT,SUPLENTE,5,0.0,0.0
1554,26186,JOÃO CARLOS PEREIRA,CARLINHOS,VÁRZEA DO POÇO,REDE,NÃO ELEITO,4,0.0,0.0
1555,26188,DANIELA RIBEIRO DA SILVA,DANIELA RIBEIRO,VÁRZEA DO POÇO,REDE,NÃO ELEITO,4,0.0,0.0
1556,26205,DAILTON SOUZA NASCIMENTO,DAILTON SOUZA,SERRA PRETA,PTC,NÃO ELEITO,0,0.0,0.0
1557,26230,ELIANE RODRIGUES DE OLIVEIRA,ELIANE DO LABORATÓRIO,BREJÕES,PDT,SUPLENTE,0,0.0,0.0
1558,26235,SIMONE DIAS MIRANDA,SIMONE DIAS,BREJÕES,PDT,SUPLENTE,3,0.0,650.0
1559,26241,CLAUDIO DOS SANTOS BERNARDO,CAL JACKSON,BREJÕES,PDT,SUPLENTE,7,0.0,0.0
1560,26249,JOCIVALDO MAGNAVITA BOMFIM,JR DA ELÉTRICA,POJUCA,PMN,NÃO ELEITO,1,0.0,0.0
1561,26307,MARLUCIA SOUZA OLIVEIRA,MARLÚCIA,BARRA DO ROCHA,PDT,SUPLENTE,6,0.0,0.0
1562,26312,VALDIR PIRES DOS SANTOS,VALDIR PIRES,BARRA DO ROCHA,PDT,SUPLENTE,4,0.0,0.0
1563,26314,DENIZE MUNIZ FERREIRA NETA,DENIZE,BARRA DO ROCHA,PDT,SUPLENTE,1,0.0,0.0
1564,26442,MONICA SORAIA DOS SANTOS,MONICA,ITAGIBÁ,PL,SUPLENTE,5,0.0,0.0
1565,26482,GABRIELA NASCIMENTO ARAÚJO,GABI ARAÚJO,ITABUNA,PSC,NÃO ELEITO,6,0.0,227.5
1566,26488,DARTY FARLEY DOS SANTOS BARRETO,DARTY BARRETO,ITABUNA,PSC,NÃO ELEITO,2,0.0,227.5
1567,26492,DALVA KAMILLA RAMOS MUNIZ,KAMILA RAMOS,ITABUNA,PSC,NÃO ELEITO,7,0.0,227.5
1568,26495,DALVA LOBO VIANA,DALVA LOBO,ITABUNA,PSC,NÃO ELEITO,0,0.0,227.5
1569,26496,ECILÊIDE SANTANA DE CARVALHO NASCIMENTO,ECILÊIDE SANTANA,ITABUNA,PSC,NÃO ELEITO,5,0.0,227.5
1570,26545,JULIA SILVA DOS SANTOS,JULIA SILVA DOS SANTOS,ITUBERÁ,REPUBLICANOS,NÃO ELEITO,2,0.0,0.0
1571,26590,MAIARA DOS SANTOS DE JESUS,MAIARA,IBIRAPITANGA,PL,NÃO ELEITO,0,0.0,1387.0
1572,26594,GRACIETE NASCIMENTO DA SILVA,GRACIETE,IBIRAPITANGA,PL,NÃO ELEITO,2,0.0,1387.0
1573,26597,TATIELE DO AMOR DIVINO SANTOS,TATIELE,ITAGIBÁ,REDE,NÃO ELEITO,2,0.0,0.0
1574,26619,MÔNICA SACRAMENTO DE LIMA,MONICA,ITABUNA,PSD,SUPLENTE,6,0.0,0.0
1575,26635,MANUELA SOUZA SANTANA,MANUELA,SANTALUZ,AVANTE,SUPLENTE,4,0.0,700.0
1576,26668,ANA PAULA SANTANA,PAULINHA,ITAGIBÁ,PSD,SUPLENTE,4,0.0,0.0
1577,26681,VALDENICE NUNES FERREIRA,VAL DO BAR,AIQUARA,DEM,NÃO ELEITO,7,0.0,0.0
1578,26682,ISMAR SOUSA MENEZES,MAMA,AIQUARA,DEM,NÃO ELEITO,0,0.0,0.0
1579,26725,TAILANE SANTOS DA PAIXAO,LANE,ITAMARI,PP,SUPLENTE,3,0.0,400.0
1580,26727,MANUELA DE JESUS,MANU,ITAMARI,PP,SUPLENTE,3,0.0,400.0
1581,26728,EDINEUSA DE JESUS SILVA,NEUSA,ITAMARI,PP,SUPLENTE,0,0.0,400.0
1582,26765,MARIA ANGELICA DOS SANTOS,MARIA ANGELICA,TAPEROÁ,PSC,SUPLENTE,6,0.0,0.0
1583,26787,PAULO SILAS DA SILVA,PAULO SILAS,MALHADA,AVANTE,SUPLENTE,4,0.0,28.0
1584,26788,JAQUELINE MAGALHAES LIMA,JAQUELINE MAGALHAES,MALHADA,AVANTE,SUPLENTE,2,0.0,28.0
1585,26789,ANTÔNIO CARLOS PEREIRA DOS SANTOS,TONINHO POCA URNA,MALHADA,AVANTE,SUPLENTE,6,0.0,28.0
1586,26800,IARA FARIAS DA SILVA LIMA RORIZ,IARA DO MOCAMBO,MALHADA,AVANTE,SUPLENTE,0,0.0,28.0
1587,26803,SARA RODRIGUES DA SILVA,SARA RODRIGUES,CARINHANHA,AVANTE,NÃO ELEITO,6,0.0,0.0
1588,26805,LUCINÉIA DE AQUINO DA COSTA,NEINHA,CARINHANHA,AVANTE,NÃO ELEITO,1,0.0,0.0
1589,26806,VALÉRIA SANTANA DOS SANTOS RIBEIRO,VALÉRIA DE MAURÍCIO,CARINHANHA,AVANTE,NÃO ELEITO,0,0.0,0.0
1590,26813,MARILENE DE ARAÚJO RIBEIRO DA SILVA,LENINHA DE SERAFIM,CARINHANHA,AVANTE,NÃO ELEITO,7,0.0,0.0
1591,26828,PAULO CEZAR DE MORAIS SILVA,MORAIS,DÁRIO MEIRA,REPUBLICANOS,SUPLENTE,0,0.0,0.0
1592,26832,JOSELINA SOUSA MARTINS,JOSELINA,JUAZEIRO,PP,SUPLENTE,4,0.0,90.0
1593,26833,MARIA APARECIDA DOS SANTOS CARDOSO ANDRADE,CIDA DA SAÚDE,JUAZEIRO,PP,SUPLENTE,3,0.0,60.0
1594,26844,MARIA DO CARMO BENTO DA SILVA,MARIA DO CARMO,JUAZEIRO,DC,SUPLENTE,0,0.0,0.0
1595,26864,GABRIELLE LARISSA DA SILVA LUCAS,GABI,JUAZEIRO,DC,SUPLENTE,7,0.0,60.0
1596,26867,ANA LUIZA GALDINO MEDRADO,ANA LUIZA,JUAZEIRO,DC,SUPLENTE,2,0.0,60.0
1597,26868,CLECIANI CONCEIÇÃO SANTOS,CLECIANI DO SALITRE,JUAZEIRO,DC,SUPLENTE,0,0.0,60.0
1598,26872,SIDNEY SOARES DOS SANTOS,SIDÃO DA PERCURSÃO DA CULTURA,ACAJUTIBA,PSD,SUPLENTE,7,0.0,0.0
1599,26873,LUCIA DE JESUS SANTANA,LUCIA DO CRUZEIRO,ACAJUTIBA,PSD,SUPLENTE,6,0.0,0.0
1600,26881,KATISCIUCIA DE SOUZA SALES,KATINHA,ACAJUTIBA,PSD,SUPLENTE,0,0.0,0.0
1601,26898,SINEIDE PINHEIRO CERQUEIRA,SINEIDE VAQUEIRA,ÁGUA FRIA,SOLIDARIEDADE,NÃO ELEITO,5,0.0,0.0
1602,26920,MARIA DA CONCEIÇÃO REIS DOS SANTOS,MARIA DE MACIEL,CONDE,PSD,SUPLENTE,7,0.0,0.0
1603,26925,EDILSON SANTOS DE SOUZA,NENGO DE ELISEU,CONDE,PSD,SUPLENTE,3,0.0,0.0
1604,26931,ADRIANA DA SILVA REIS,ADRIANA REIS,CONDE,PSD,SUPLENTE,3,0.0,0.0
1605,26937,EDILENE FONSÊCA SILVA,EDILENE FONSECA,IBIRATAIA,PP,NÃO ELEITO,5,0.0,0.0
1606,26938,SALONISIA SOUZA FONSECA,SALONISIA,IBIRATAIA,PP,NÃO ELEITO,0,0.0,0.0
1607,26945,ROSILENE CERQUEIRA SOUZA,ROSI,IRARÁ,PDT,NÃO ELEITO,5,0.0,0.0
1608,26947,ROSÂNGELA BARBOSA MAGELA,ROSA DA FRANCISQUETO,ITABELA,PL,SUPLENTE,4,0.0,14.0
1609,26954,LUZIVALDA LIMA DOS SANTOS FERREIRA,TUCA,ITABELA,PL,SUPLENTE,1,0.0,0.0
1610,26958,TRIOMARIA DA SILVA CARVALHO,TRIOMARIA,ITABELA,PL,SUPLENTE,1,0.0,0.0
1611,26970,GIVALDO RODRIGUES DOS SANTOS,GUMA,CONDE,PSDB,NÃO ELEITO,7,0.0,0.0
1612,26971,ITALO RAMOS ALVES,ITALO RAMOS,CONDE,PSDB,NÃO ELEITO,0,0.0,0.0
1613,26972,JOÃO CAFÉ DOS SANTOS,CAFÉ FILHO,CONDE,PSDB,NÃO ELEITO,5,0.0,0.0
1614,26973,ELIZABETE MARIA DA CONCEIÇÃO,DONA NÔ,CONDE,PSDB,NÃO ELEITO,0,0.0,0.0
1615,26975,GISELIA DA CONCEIÇÃO SILVA,GIL,CONDE,PSDB,NÃO ELEITO,4,0.0,0.0
1616,26978,ANA PAULA BISPO DOS SANTOS,PAULA VIRTUOSA,CONDE,PSDB,NÃO ELEITO,3,0.0,0.0
1617,26979,VANÉSIA SANTOS SOUZA BORGES,NÉSIA DO CANGURITO,CONDE,PSDB,NÃO ELEITO,7,0.0,0.0
1618,26982,MARLETE DA COSTA CASTRO,MARLETE,IRARÁ,PSC,NÃO ELEITO,1,0.0,0.0
1619,26985,CARLOS ALBERTO BATISTA,CARLINHO DO JUAZEIRO,IRARÁ,PSC,NÃO ELEITO,2,0.0,0.0
1620,26986,SILVANDIRA MARQUES DA SILVA,SILVANDIRA MARQUES,IRECÊ,PROS,NÃO ELEITO,6,0.0,0.0
1621,26993,MARILEIDE ALVES DA COSTA,MARILENE DA LAGOA NOVA,IRECÊ,PROS,NÃO ELEITO,0,0.0,0.0
1622,27001,JOSE NILTON OLIVEIRA BARBOSA,ZÉ NILTON,IRECÊ,PROS,NÃO ELEITO,6,0.0,0.0
1623,27006,REINALVA FERNANDES DE ALMEIDA,REINALVA FERNANDES,IRECÊ,PROS,NÃO ELEITO,4,0.0,0.0
1624,27007,MARLA ROCHA DA GAMA,MARLA MARAVILHA,IRECÊ,PROS,NÃO ELEITO,6,0.0,0.0
1625,27034,JUCELIA GONÇALVES MACEDO,CÉLIA MACAJUBA,RUY BARBOSA,PSDB,SUPLENTE,6,0.0,1057.5
1626,27092,RENAILDO LUIZ DOS SANTOS,GALEGO DO FOGÃO,ACAJUTIBA,PSB,SUPLENTE,4,0.0,700.0
1627,27112,MARIORLEIDE VIEIRA SILVA BRITO,NEIDE,MACARANI,MDB,SUPLENTE,0,0.0,0.0
1628,27116,VALDETE EVANGELISTA SILVA,BOCA DE JAULA,MACARANI,MDB,SUPLENTE,2,0.0,0.0
1629,27118,CLEUSA DE MOURA SANTANA FERNANDES,CLEUSA DE JÓ,RIACHÃO DAS NEVES,DEM,SUPLENTE,4,0.0,94.85
1630,27126,HELIANA MUNIZ DE SOUSA,HELIANA MUNIZ,RIACHÃO DAS NEVES,DEM,SUPLENTE,3,0.0,94.85
1631,27201,MARCOS DOS SANTOS CAMPOS,MARCOS CAMPOS,PRESIDENTE JÂNIO QUADROS,PSC,NÃO ELEITO,6,0.0,0.0
1632,27208,JOSE FRANCISCO DOS SANTOS,CAPA PRETA,ESPLANADA,PSB,SUPLENTE,3,0.0,1000.0
1633,27209,LARISSA SILVA DOS SANTOS DIAS,LARISSA SILVA,ESPLANADA,PSB,SUPLENTE,3,0.0,0.0
1634,27239,ADRIANA SANTANA DE SOUSA,ADRIANA DA SAÚDE,IGUAÍ,PT,SUPLENTE,5,0.0,0.0
1635,27240,VANDERLEIA PIRES DA SILVA,VANDERLEIA,IGUAÍ,PT,SUPLENTE,2,0.0,0.0
1636,27264,ADELICIA ALVES DOS ANJOS,DELICIA,IRECÊ,PSD,SUPLENTE,7,0.0,1000.0
1637,27271,JOSICARLA BARBOSA DA SILVA,JOSICARLA,IRARÁ,CIDADANIA,NÃO ELEITO,1,0.0,0.0
1638,27299,MANOEL NOVAES DE SOUZA,MANOEL NOVAES,ITAPITANGA,REPUBLICANOS,NÃO ELEITO,2,0.0,0.0
1639,27313,PEDRO DA CONCEIÇÃO BRAZ,PEDRO PATAXO,PORTO SEGURO,PT,NÃO ELEITO,0,0.0,0.0
1640,27314,ARIANNE OLIVEIRA SANTOS,ARIANNE OLIVEIRA,PORTO SEGURO,PT,NÃO ELEITO,3,0.0,0.0
1641,27319,ROSEMBERG FERREIRA BAHIA,BERGÃO DO PÃO,PORTO SEGURO,PT,NÃO ELEITO,5,0.0,0.0
1642,27326,ELISABETE DOS SANTOS SILVA,BEBEU DE ALBINO,SANTO ESTEVÃO,AVANTE,NÃO ELEITO,6,0.0,0.0
1643,27327,GERLIER RODRIGUES DE SOUSA,GERLIER ESTIMA,SANTO ESTEVÃO,AVANTE,NÃO ELEITO,5,0.0,0.0
1644,27329,IVANI SARDINHA DE SOUZA,IVANI SOUZA,SANTO ESTEVÃO,AVANTE,NÃO ELEITO,6,0.0,0.0
1645,27334,ANALICE DE OLIVEIRA MUNIZ,ANALICE,CANUDOS,PP,NÃO ELEITO,1,0.0,0.0
1646,27337,MARIA JACIARIA SOUZA DA PAIXÃO,MARIA JACIARA,CANUDOS,PP,NÃO ELEITO,2,0.0,0.0
1647,27366,IVENILSON SANTOS FERREIRA,CHAVEIRO BI,SIMÕES FILHO,PSD,SUPLENTE,3,0.0,0.0
1648,27372,LUIS CLAUDIO FRAGOSO BISCAIA,LUIS BISCAIA,SIMÕES FILHO,PSD,SUPLENTE,7,0.0,0.0
1649,27374,MOISÉS DA SILVA LIMA,MOISÉS LIMA,SIMÕES FILHO,PSD,SUPLENTE,1,0.0,0.0
1650,27376,NIRVANA CELESTE CARVALHAL FRANÇA,TIPO ASSIM,SIMÕES FILHO,PSD,SUPLENTE,0,0.0,0.0
1651,27384,PABLO ARAÚJO VAZ,PABLO,COARACI,PP,SUPLENTE,2,0.0,0.0
1652,27391,JOSE MARCIO DOS SANTOS,IRMÃO MÁRCIO,COARACI,PP,SUPLENTE,5,0.0,0.0
1653,27424,HIRLANA STEFANY MOURA ALVES,HIRLANA,ESPLANADA,DEM,SUPLENTE,6,0.0,0.0
1654,27486,ELIANA OLIVEIRA SANTOS,ELIANA,IGUAÍ,PSD,SUPLENTE,4,0.0,0.0
1655,27521,MARIA LÚCIA PLÁCIDO FIRMINO,LÚCIA DA SAÚDE,ESPLANADA,REPUBLICANOS,SUPLENTE,2,0.0,0.0
1656,27524,RAFAELA DIVINO DOS SANTOS,RAFAELA,ESPLANADA,REPUBLICANOS,SUPLENTE,5,0.0,0.0
1657,27528,LUCIENE DA CONCEIÇÃO SANTOS,LUCIENE,ESPLANADA,REPUBLICANOS,SUPLENTE,5,0.0,0.0
1658,27532,JAYANA GLÓRIA SILVA DE ARAÚJO CARVALHO,JAYANA DE PROFESSORA ANANMIM,ESPLANADA,REPUBLICANOS,SUPLENTE,7,0.0,0.0
1659,27553,NILZETE PEREIRA,DINHA,CATU,PTC,NÃO ELEITO,0,0.0,0.0
1660,27555,CRISTIANE CORREIA NEVES,ANE,CATU,PTC,NÃO ELEITO,5,0.0,0.0
1661,27557,MARCIA MARIA SANTANA DE JESUS,MARCIA,CATU,PTC,NÃO ELEITO,1,0.0,0.0
1662,27559,DERIVALDA SIMÕES DE BRITO,DERI DO ACARAJÉ,CATU,PTC,NÃO ELEITO,3,0.0,0.0
1663,27600,CLEIDIANE DIAS SANTOS,CLEIDIANE,DÁRIO MEIRA,PP,SUPLENTE,5,0.0,0.0
1664,27605,VERA LUCIA SAMPAIO DA SILVA,VERA,DÁRIO MEIRA,PP,SUPLENTE,0,0.0,0.0
1665,27607,PAULO BISPO DE QUEIROZ FILHO,BAU DA AMBULANCIA ,DÁRIO MEIRA,PDT,SUPLENTE,4,0.0,0.0
1666,27609,GERONIMO HILARIO JUNIOR,GRINGUE GARI,DÁRIO MEIRA,PDT,SUPLENTE,5,0.0,0.0
1667,27633,EDVALDO GOMES DOS SANTOS,CHAPOLIN,ITAPITANGA,PSB,SUPLENTE,3,0.0,609.93
1668,27641,ANDERSON LEITE DE FREITAS,ANDERSON LEITE,ALMADINA,PP,SUPLENTE,0,0.0,500.0
1669,27643,LETICIA SOUZA DE JESUS,LETICIA,ALMADINA,PP,SUPLENTE,3,0.0,1363.92
1670,27645,JAMES ROCHA SANTOS,DEAN,ALMADINA,PP,SUPLENTE,1,0.0,0.0
1671,27670,LUIS GONZAGA PINTO LOPES,LUIZ DO HORTIFRUT,SIMÕES FILHO,PSC,SUPLENTE,0,0.0,0.0
1672,27672,DEVACE DA ANUNCIACAO TEIXEIRA,NENA DA QUADRA 6,SIMÕES FILHO,PSC,SUPLENTE,2,0.0,0.0
1673,27678,JOEL DA SILVA FERREIRA,JOEL DO HOSPITAL,SIMÕES FILHO,PSC,SUPLENTE,1,0.0,0.0
1674,27695,MARIA SOFIA PEREIRA DA SILVA,SOFIA,FORMOSA DO RIO PRETO,PP,SUPLENTE,1,0.0,278.3
1675,27697,MARIA DE FÁTIMA BATISTA DOS SANTOS,FÁTIMA,FORMOSA DO RIO PRETO,PP,SUPLENTE,4,0.0,278.3
1676,27712,GIRLENE SOUZA NOGUEIRA,GIRLENE,FORMOSA DO RIO PRETO,REPUBLICANOS,SUPLENTE,2,0.0,104.3
1677,27716,JANDIRA SENA DA SILVA,JANDIRA,FORMOSA DO RIO PRETO,REPUBLICANOS,SUPLENTE,2,0.0,104.3
1678,27718,RAILDA ALVES NOGUEIRA,RAILDA,FORMOSA DO RIO PRETO,REPUBLICANOS,SUPLENTE,5,0.0,278.3
1679,27729,LUIZ ALBERTO DE JESUS DA SILVA,LUIZ DA POUSADA,SIMÕES FILHO,PROS,NÃO ELEITO,4,0.0,449.0
1680,27739,DELHI DE SOUZA ALAKIJA,DELHI,SIMÕES FILHO,PROS,NÃO ELEITO,7,0.0,609.0
1681,27742,KELLY DA SILVA SANTANA,KELLY SANTANA,SIMÕES FILHO,PROS,NÃO ELEITO,0,0.0,449.0
1682,27745,ELUMINATO DIAS CAMPOS,ELIMINATO,EUNÁPOLIS,PSOL,NÃO ELEITO,1,0.0,969.0
1683,27749,PATRICIA BARROS DE ARAÚJO,PATRICIA,FORMOSA DO RIO PRETO,DEM,SUPLENTE,0,0.0,104.3
1684,27755,MAIRE TEIXEIRA DE ARAÚJO,MAIRE,FORMOSA DO RIO PRETO,DEM,SUPLENTE,0,0.0,278.3
1685,27756,MANUELA DE CARVALHO COITE,MANU DE BELAS,FORMOSA DO RIO PRETO,DEM,SUPLENTE,5,0.0,104.3
1686,27758,MARLETE CARVALHO NUNES DE ARAÚJO,MARLETE,FORMOSA DO RIO PRETO,DEM,SUPLENTE,3,0.0,104.3
1687,27759,JOÃO GONZAGA DA SILVA FILHO,JOÃO MORENO,FORMOSA DO RIO PRETO,DEM,SUPLENTE,4,0.0,79.0
1688,27770,PAULO SERGIO BRASIL DOS SANTOS,PAULO  BRASIL,EUNÁPOLIS,PSD,SUPLENTE,2,0.0,50.0
1689,27772,JUSSARA SANTOS LIMA,JUSSARA DO IOGUTE,EUNÁPOLIS,PSD,SUPLENTE,4,0.0,0.0
1690,27801,FÁBIA NARDIELLE PEREIRA DE CARVALHO,NARD,LICÍNIO DE ALMEIDA,PSOL,NÃO ELEITO,7,0.0,0.0
1691,27806,DAIANA PEREIRA DOS SANTOS,DAIANA,GUARATINGA,PT,SUPLENTE,5,0.0,978.0
1692,27809,MARIA DAMASIO DOS SANTOS,MARIA DAMASIO,GUARATINGA,PT,SUPLENTE,0,0.0,378.0
1693,27839,MARLUCE CHECON DA COSTA MENDES,MARLUCE CHECON,EUNÁPOLIS,REDE,NÃO ELEITO,5,0.0,1157.1
1694,27842,MORENO CARNEIRO SEGUCHI,MORENO SEGUCHI,EUNÁPOLIS,REDE,NÃO ELEITO,0,0.0,0.0
1695,27843,WILIAN FERREIRA BRITO,WILIAN FERREIRA,EUNÁPOLIS,REDE,NÃO ELEITO,7,0.0,1542.78
1696,27850,JULIANA ROBINSON MAGALHÃES,JULIANA MAGALHÃES,EUNÁPOLIS,REDE,NÃO ELEITO,6,0.0,1157.1
1697,27861,EUNICE ALVES DOS SANTOS DAMASCENO,EUNICE,MACURURÉ,PT,SUPLENTE,7,0.0,0.0
1698,27911,ZULEIDE OLIVEIRA LIMA,ZU DA RUA NOVA,IRAMAIA,PDT,NÃO ELEITO,3,0.0,0.0
1699,27912,ALEX ARAUJO DE OLIVEIRA SANTOS,ALEX ARAUJO,IRAMAIA,PDT,NÃO ELEITO,6,0.0,0.0
1700,27917,BRUNO DOS SANTOS,BRUNO DAS POPULARES,IRAMAIA,PC do B,NÃO ELEITO,0,0.0,0.0
1701,27933,ERIVELTON DE JESUS LIGER,BOLO DA BARÃO,CATU,PTB,SUPLENTE,4,0.0,341.0
1702,27944,ANA CARLA NASCIMENTO CAETANO,ANA DE ALINA,CARAVELAS,PDT,SUPLENTE,4,0.0,0.0
1703,27945,ALCIONE SANTOS PAIXAO,ALCIONE,CARAVELAS,PDT,SUPLENTE,3,0.0,0.0
1704,27960,ANTENOR ASSUNÇÃO DE OLIVEIRA FILHO,SANSÃO,SIMÕES FILHO,PSDB,SUPLENTE,7,0.0,0.0
1705,27965,GIVANDO ASSIS DOS SANTOS,GIL DA SIND ARTE,SIMÕES FILHO,PSDB,SUPLENTE,5,0.0,0.0
1706,27981,NANCI SOARES DE SOUZA,NANCI,SIMÕES FILHO,PSDB,SUPLENTE,0,0.0,2000.0
1707,27992,HELDERLENDSON DA CRUZ SILVA,RADINHO PRODUÇÃO,ALCOBAÇA,PT,SUPLENTE,2,0.0,0.0
1708,27996,MARIA SIRLEIDE BATISTA DE ARAÚJO,PROFESSORA DIDI,INHAMBUPE,PDT,NÃO ELEITO,0,0.0,0.0
1709,27999,ANALICE SILVA DOS SANTOS,ANALICE DOS TANQUINHOS,INHAMBUPE,PDT,NÃO ELEITO,1,0.0,460.0
1710,28025,LAIS FONTOURA SOARES,LAIS,PRADO,PT,SUPLENTE,2,0.0,0.0
1711,28035,EDSON VIEIRA FRANCO,EDSON FRANCO,PRADO,PSL,NÃO ELEITO,6,0.0,0.0
1712,28036,WESLEY ROCHA ANDRADE,WESLEY,PRADO,PSL,NÃO ELEITO,0,0.0,0.0
1713,28037,JUSCELIA DA SILVA BARRSEIROS,JU,PRADO,PSL,NÃO ELEITO,0,0.0,0.0
1714,28044,LINJOMARA MUNIZ DA SILVA,LINJOMARA,ALCOBAÇA,PDT,SUPLENTE,0,0.0,0.0
1715,28047,FABIANO PORTO DE ANDRADE,PRETO,ALCOBAÇA,PDT,SUPLENTE,0,0.0,0.0
1716,28048,MARIA ANTONIA BATISTA CRUZ,TOINHA,ALCOBAÇA,PDT,SUPLENTE,3,0.0,0.0
1717,28052,NELIA JOAO COSTA,NÉLIA,ALCOBAÇA,PDT,SUPLENTE,0,0.0,0.0
1718,28084,THAIANE DE JESUS SILVA,THAIANE,SIMÕES FILHO,PC do B,SUPLENTE,7,0.0,0.0
1719,28101,ANTONIO ALVES DOS SANTOS FILHO,CASCAVEL,SIMÕES FILHO,PC do B,SUPLENTE,0,0.0,0.0
1720,28106,ELAINE CHRISTINA SARMENTO VIDAL,ELAINE ENFERMEIRA,PRADO,DEM,NÃO ELEITO,3,0.0,0.0
1721,28107,RICARDO FERREIRA DE MELO,RICARDO DO ESTOFADO,PRADO,DEM,NÃO ELEITO,3,0.0,0.0
1722,28109,LUCIMAR ROSA DOS SANTOS,LUCIA SANTOS,CORAÇÃO DE MARIA,DEM,NÃO ELEITO,7,0.0,0.0
1723,28120,JOSIANE SANTOS DO CARMO,JOSI DO GAS,PRADO,REDE,NÃO ELEITO,2,0.0,0.0
1724,28123,JAMILE LOPES ARAUJO,JAMILE,PRADO,REDE,NÃO ELEITO,2,0.0,0.0
1725,28127,EVERALDO RODRIGUES DOS SANTOS,EVERALDO SITOPANS,PRADO,REDE,NÃO ELEITO,6,0.0,0.0
1726,28134,JOSCELINO FRANCISCO DE MORAIS,GILSON DO TAXI,PRADO,REDE,NÃO ELEITO,1,0.0,0.0
1727,28138,TELMA CARDOSO DOS SANTOS,TELMA,SANTA TEREZINHA,PC do B,NÃO ELEITO,3,0.0,0.0
1728,28139,LUÍS LEMOS DE CARVALHO TRINDADE FILHO,PROFESSOR LUÍS,SANTA TEREZINHA,PC do B,NÃO ELEITO,0,0.0,0.0
1729,28140,GENIVAL DOS SANTOS NASCIMENTO,GIL DO POSTO,SANTA TEREZINHA,PC do B,NÃO ELEITO,2,0.0,0.0
1730,28141,MARIA PEDREIRA DE JESUS,MARIA,SANTA TEREZINHA,PC do B,NÃO ELEITO,7,0.0,0.0
1731,28162,JÚLIO CÉSAR DOS ANJOS,BADÁ GARI,CORAÇÃO DE MARIA,PROS,NÃO ELEITO,4,0.0,0.0
1732,28172,JAQUELINE DA SILVA PEREIRA,JACK CANTRIZ,CORAÇÃO DE MARIA,PROS,NÃO ELEITO,6,0.0,0.0
1733,28191,ISON MIRANDA REIS,MIRANDA DO MINGAU,SIMÕES FILHO,SOLIDARIEDADE,SUPLENTE,4,0.0,0.0
1734,28193,MANOEL MESSIAS NUNES BARBOZA,GATO DE BOTAS,SIMÕES FILHO,SOLIDARIEDADE,SUPLENTE,0,0.0,445.0
